index,id,group_id,phase_id,block_id,trial,choose_model,choose_speed,time,good_trial
1793,s202,2,2,1,3,0,3,13.609,1
1794,s202,2,2,1,4,0,3,11.815,1
1795,s202,2,2,1,5,0,3,12.15,1
1796,s202,2,2,2,6,1,0,12.114,1
1797,s202,2,2,2,7,0,3,9.88,1
1798,s202,2,2,2,8,0,3,9.466,1
1799,s202,2,2,2,9,0,3,8.825,1
1800,s202,2,2,2,10,0,3,11.501,1
1801,s202,2,2,3,11,0,3,10.043,1
1802,s202,2,2,3,12,0,3,12.297,1
1803,s202,2,2,3,13,0,3,10.055,1
1804,s202,2,2,3,14,0,3,11.374,1
1805,s202,2,2,3,15,0,3,10.224,1
1806,s202,2,2,4,16,1,0,8.986,1
1807,s202,2,2,4,17,0,3,8.369,1
1808,s202,2,2,4,18,0,3,8.658,1
1809,s202,2,2,4,19,0,3,12.823,1
1810,s202,2,2,4,20,0,3,8.404,1
1811,s202,2,2,5,21,0,3,8.002,1
1812,s202,2,2,5,22,0,3,8.291,1
1813,s202,2,2,5,23,0,3,9.79,1
1814,s202,2,2,5,24,,,,0
1815,s202,2,2,5,25,0,3,12.871,1
1816,s202,2,3,1,1,3,3,11.287,1
1817,s202,2,3,1,2,3,3,8.283,1
1818,s202,2,3,1,3,3,3,8.725,1
1819,s202,2,3,1,4,3,3,9.112,1
1820,s202,2,3,1,5,3,3,7.8,1
1821,s203,2,1,1,1,3,3,24.796,1
1822,s203,2,1,1,2,,,,0
1823,s203,2,1,1,3,3,3,17.485,1
1824,s203,2,1,1,4,3,3,16.012,1
1825,s203,2,1,1,5,3,3,16.025,1
1826,s203,2,2,1,1,0,3,13.016,1
1827,s203,2,2,1,2,,,,0
1828,s203,2,2,1,3,0,3,19.179,1
1829,s203,2,2,1,4,0,3,14.97,1
1830,s203,2,2,1,5,0,3,16.405,1
1831,s203,2,2,2,6,0,3,13.952,1
1832,s203,2,2,2,7,0,3,16.158,1
1833,s203,2,2,2,8,0,3,11.089,1
1834,s203,2,2,2,9,0,3,13.957,1
1835,s203,2,2,2,10,0,3,14.056,1
1836,s203,2,2,3,11,0,3,11.481,1
1837,s203,2,2,3,12,0,3,16.773,1
1838,s203,2,2,3,13,1,1,12.817,1
1839,s203,2,2,3,14,0,3,12.082,1
1840,s203,2,2,3,15,0,3,11.421,1
1841,s203,2,2,4,16,0,3,13.553,1
1842,s203,2,2,4,17,0,3,9.544,1
1843,s203,2,2,4,18,0,3,9.514,1
1844,s203,2,2,4,19,0,3,11.219,1
1845,s203,2,2,4,20,0,3,11.711,1
1846,s203,2,2,5,21,0,3,8.888,1
1847,s203,2,2,5,22,0,3,9.833,1
1848,s203,2,2,5,23,0,3,9.691,1
1849,s203,2,2,5,24,0,3,10.09,1
1850,s203,2,2,5,25,0,3,9.85,1
1851,s203,2,3,1,1,3,3,11.982,1
1852,s203,2,3,1,2,3,3,11.965,1
1853,s203,2,3,1,3,3,3,10.637,1
1854,s203,2,3,1,4,3,3,10.059,1
1855,s203,2,3,1,5,3,3,11.531,1
1856,s204,2,1,1,1,3,3,38.235,1
1857,s204,2,1,1,2,,,,0
1858,s204,2,1,1,3,3,3,15.677,1
1859,s204,2,1,1,4,3,3,17.639,1
1860,s204,2,1,1,5,,,,0
1861,s204,2,2,1,1,1,0,19.521,1
1862,s204,2,2,1,2,1,0,16.358,1
1863,s204,2,2,1,3,1,1,16.128,1
1864,s204,2,2,1,4,0,3,14.365,1
1865,s204,2,2,1,5,0,3,15.539,1
1866,s204,2,2,2,6,1,0,12.633,1
1867,s204,2,2,2,7,0,3,13.119,1
1868,s204,2,2,2,8,0,3,12.918,1
1869,s204,2,2,2,9,1,0,14.663,1
1870,s204,2,2,2,10,0,3,15.496,1
1871,s204,2,2,3,11,0,3,12.154,1
1872,s204,2,2,3,12,0,3,11.329,1
1873,s204,2,2,3,13,0,3,10.076,1
1874,s204,2,2,3,14,0,3,11.091,1
1875,s204,2,2,3,15,0,3,11.169,1
1876,s204,2,2,4,16,0,3,14.025,1
1877,s204,2,2,4,17,1,0,11.357,1
1878,s204,2,2,4,18,0,3,11.645,1
1879,s204,2,2,4,19,0,3,10.97,1
1880,s204,2,2,4,20,0,3,10.897,1
1881,s204,2,2,5,21,0,3,13.172,1
1882,s204,2,2,5,22,0,3,11.12,1
1883,s204,2,2,5,23,0,3,10.546,1
1884,s204,2,2,5,24,0,3,15.508,1
1885,s204,2,2,5,25,0,3,11.034,1
1886,s204,2,3,1,1,3,3,11.671,1
1887,s204,2,3,1,2,3,3,13.651,1
1888,s204,2,3,1,3,3,3,13.088,1
1889,s204,2,3,1,4,3,3,12.022,1
1890,s204,2,3,1,5,3,3,11.372,1
1891,s205,2,1,1,1,3,3,13.941,1
1892,s205,2,1,1,2,3,3,11.418,1
1893,s205,2,1,1,3,3,3,13.967,1
1894,s205,2,1,1,4,3,3,14.992,1
1895,s205,2,1,1,5,3,3,11.385,1
1896,s205,2,2,1,1,0,3,12.28,1
1897,s205,2,2,1,2,0,3,12.692,1
1898,s205,2,2,1,3,0,3,9.554,1
1899,s205,2,2,1,4,0,3,12.471,1
1900,s205,2,2,1,5,0,3,17.026,1
1901,s205,2,2,2,6,0,3,8.534,1
1902,s205,2,2,2,7,0,3,9.295,1
1903,s205,2,2,2,8,0,3,13.063,1
1904,s205,2,2,2,9,0,3,9.748,1
1905,s205,2,2,2,10,0,3,10.484,1
1906,s205,2,2,3,11,0,3,13.291,1
1907,s205,2,2,3,12,0,3,11.412,1
1908,s205,2,2,3,13,0,3,10.019,1
1909,s205,2,2,3,14,0,3,8.793,1
1910,s205,2,2,3,15,0,3,9.379,1
1911,s205,2,2,4,16,0,3,10.472,1
1912,s205,2,2,4,17,0,3,9.582,1
1913,s205,2,2,4,18,0,3,8.826,1
1914,s205,2,2,4,19,0,3,7.523,1
1915,s205,2,2,4,20,0,3,7.213,1
1916,s205,2,2,5,21,0,3,7.638,1
1917,s205,2,2,5,22,0,3,9.908,1
1918,s205,2,2,5,23,0,3,8.274,1
1919,s205,2,2,5,24,0,3,8.707,1
1920,s205,2,2,5,25,0,3,7.244,1
1921,s205,2,3,1,1,3,3,9.037,1
1922,s205,2,3,1,2,3,3,7.539,1
1923,s205,2,3,1,3,3,3,11.528,1
1924,s205,2,3,1,4,3,3,9.033,1
1925,s205,2,3,1,5,3,3,7.936,1
1926,s206,2,1,1,1,,,,0
1927,s206,2,1,1,2,3,3,27.213,1
1928,s206,2,1,1,3,3,3,18.061,1
1929,s206,2,1,1,4,3,3,16.562,1
1930,s206,2,1,1,5,3,3,16.85,1
1931,s206,2,2,1,1,1,0,15.563,1
1932,s206,2,2,1,2,0,3,13.173,1
1933,s206,2,2,1,3,0,3,18.042,1
1934,s206,2,2,1,4,0,3,13.693,1
1935,s206,2,2,1,5,0,3,13.288,1
1936,s206,2,2,2,6,0,3,12.418,1
1937,s206,2,2,2,7,0,3,13.455,1
1938,s206,2,2,2,8,0,3,11.899,1
1939,s206,2,2,2,9,0,3,11.852,1
1940,s206,2,2,2,10,0,3,12.783,1
1941,s206,2,2,3,11,0,3,14.532,1
1942,s206,2,2,3,12,0,3,13.002,1
1943,s206,2,2,3,13,0,3,12.992,1
1944,s206,2,2,3,14,0,3,12.177,1
1945,s206,2,2,3,15,0,3,12.179,1
1946,s206,2,2,4,16,0,3,14.783,1
1947,s206,2,2,4,17,0,3,14.07,1
1948,s206,2,2,4,18,0,3,11.635,1
1949,s206,2,2,4,19,0,3,12.38,1
1950,s206,2,2,4,20,0,3,12.05,1
1951,s206,2,2,5,21,0,3,11.315,1
1952,s206,2,2,5,22,0,3,12.066,1
1953,s206,2,2,5,23,0,3,12.648,1
1954,s206,2,2,5,24,0,3,11.709,1
1955,s206,2,2,5,25,0,3,11.517,1
1956,s206,2,3,1,1,3,3,13.369,1
1957,s206,2,3,1,2,3,3,11.463,1
1958,s206,2,3,1,3,3,3,16.412,1
1959,s206,2,3,1,4,3,3,11.536,1
1960,s206,2,3,1,5,3,3,12.979,1
1961,s207,2,1,1,1,3,3,39.928,1
1962,s207,2,1,1,2,3,3,22.01,1
1963,s207,2,1,1,3,3,3,24.268,1
1964,s207,2,1,1,4,3,3,19.57,1
1965,s207,2,1,1,5,3,3,14.473,1
1966,s207,2,2,1,1,1,1,16.943,1
1967,s207,2,2,1,2,1,0,15.422,1
1968,s207,2,2,1,3,0,3,14.57,1
1969,s207,2,2,1,4,0,3,13.382,1
1970,s207,2,2,1,5,0,3,15.203,1
1971,s207,2,2,2,6,1,0,12.985,1
1972,s207,2,2,2,7,0,3,12.826,1
1973,s207,2,2,2,8,0,3,12.056,1
1974,s207,2,2,2,9,0,3,12.559,1
1975,s207,2,2,2,10,0,3,13.917,1
1976,s207,2,2,3,11,0,3,11.446,1
1977,s207,2,2,3,12,0,3,11.145,1
1978,s207,2,2,3,13,0,3,15.178,1
1979,s207,2,2,3,14,0,3,16.246,1
1980,s207,2,2,3,15,0,3,10.949,1
1981,s207,2,2,4,16,0,3,14.342,1
1982,s207,2,2,4,17,0,3,10.258,1
1983,s207,2,2,4,18,0,3,10.896,1
1984,s207,2,2,4,19,0,3,10.574,1
1985,s207,2,2,4,20,0,3,11.537,1
1986,s207,2,2,5,21,0,3,11.645,1
1987,s207,2,2,5,22,0,3,10.683,1
1988,s207,2,2,5,23,0,3,10.162,1
1989,s207,2,2,5,24,0,3,9.916,1
1990,s207,2,2,5,25,0,3,9.761,1
1991,s207,2,3,1,1,3,3,14.116,1
1992,s207,2,3,1,2,3,3,12.141,1
1993,s207,2,3,1,3,3,3,12.173,1
1994,s207,2,3,1,4,3,3,9.998,1
1995,s207,2,3,1,5,3,3,12.09,1
1996,s208,2,1,1,1,3,3,17.948,1
1997,s208,2,1,1,2,3,3,15.354,1
1998,s208,2,1,1,3,3,3,13.895,1
1999,s208,2,1,1,4,3,3,13.048,1
2000,s208,2,1,1,5,3,3,12.261,1
2001,s208,2,2,1,1,1,1,11.008,1
2002,s208,2,2,1,2,0,3,13.497,1
2003,s208,2,2,1,3,0,3,10.142,1
2004,s208,2,2,1,4,0,3,13.785,1
2005,s208,2,2,1,5,0,3,13.775,1
2006,s208,2,2,2,6,1,0,13.079,1
2007,s208,2,2,2,7,0,3,12.778,1
2008,s208,2,2,2,8,0,3,12.135,1
2009,s208,2,2,2,9,0,3,14.867,1
2010,s208,2,2,2,10,0,3,11.506,1
2011,s208,2,2,3,11,0,3,9.903,1
2012,s208,2,2,3,12,0,3,12.856,1
2013,s208,2,2,3,13,0,3,10.307,1
2014,s208,2,2,3,14,0,3,9.663,1
2015,s208,2,2,3,15,0,3,10.4,1
2016,s208,2,2,4,16,1,1,9.877,1
2017,s208,2,2,4,17,0,3,10.556,1
2018,s208,2,2,4,18,0,3,11.614,1
2019,s208,2,2,4,19,0,3,9.616,1
2020,s208,2,2,4,20,0,3,12.032,1
2021,s208,2,2,5,21,0,3,11.756,1
2022,s208,2,2,5,22,0,3,9.7,1
2023,s208,2,2,5,23,1,0,10.202,1
2024,s208,2,2,5,24,0,3,8.776,1
2025,s208,2,2,5,25,0,3,8.526,1
2026,s208,2,3,1,1,3,3,12.113,1
2027,s208,2,3,1,2,3,3,11.39,1
2028,s208,2,3,1,3,3,3,10.389,1
2029,s208,2,3,1,4,3,3,10.232,1
2030,s208,2,3,1,5,3,3,10.577,1
2031,s209,2,1,1,1,3,3,22.887,1
2032,s209,2,1,1,2,3,3,47.482,1
2033,s209,2,1,1,3,3,3,20.121,1
2034,s209,2,1,1,4,3,3,20.852,1
2035,s209,2,1,1,5,3,3,16.801,1
2036,s209,2,2,1,1,1,0,12.384,1
2037,s209,2,2,1,2,0,3,11.971,1
2038,s209,2,2,1,3,0,3,16.081,1
2039,s209,2,2,1,4,0,3,13.765,1
2040,s209,2,2,1,5,0,3,14.103,1
2041,s209,2,2,2,6,0,3,17.853,1
2042,s209,2,2,2,7,0,3,16.675,1
2043,s209,2,2,2,8,0,3,13.067,1
2044,s209,2,2,2,9,0,3,11.004,1
2045,s209,2,2,2,10,0,3,10.463,1
2046,s209,2,2,3,11,0,3,10.121,1
2047,s209,2,2,3,12,0,3,10.677,1
2048,s209,2,2,3,13,0,3,11.835,1
2049,s209,2,2,3,14,0,3,10.055,1
2050,s209,2,2,3,15,0,3,9.476,1
2051,s209,2,2,4,16,0,3,9.964,1
2052,s209,2,2,4,17,0,3,10.912,1
2053,s209,2,2,4,18,0,3,10.252,1
2054,s209,2,2,4,19,0,3,9.641,1
2055,s209,2,2,4,20,0,3,11.749,1
2056,s209,2,2,5,21,0,3,10.105,1
2057,s209,2,2,5,22,0,3,10.993,1
2058,s209,2,2,5,23,0,3,10.78,1
2059,s209,2,2,5,24,0,3,9.107,1
2060,s209,2,2,5,25,0,3,9.078,1
2061,s209,2,3,1,1,3,3,12.525,1
2062,s209,2,3,1,2,3,3,12.065,1
2063,s209,2,3,1,3,3,3,14.52,1
2064,s209,2,3,1,4,3,3,11.409,1
2065,s209,2,3,1,5,3,3,9.644,1
2066,s210,2,1,1,1,,,,0
2067,s210,2,1,1,2,3,3,20.791,1
2068,s210,2,1,1,3,3,3,16.068,1
2069,s210,2,1,1,4,3,3,10.108,1
2070,s210,2,1,1,5,3,3,13.901,1
2071,s210,2,2,1,1,0,3,9.618,1
2072,s210,2,2,1,2,0,3,15.054,1
2073,s210,2,2,1,3,1,0,10.43,1
2074,s210,2,2,1,4,0,3,9.277,1
2075,s210,2,2,1,5,0,3,8.397,1
2076,s210,2,2,2,6,1,0,9.067,1
2077,s210,2,2,2,7,0,3,13.402,1
2078,s210,2,2,2,8,0,3,8.746,1
2079,s210,2,2,2,9,0,3,12.947,1
2080,s210,2,2,2,10,0,3,8.709,1
2081,s210,2,2,3,11,0,3,12.15,1
2082,s210,2,2,3,12,1,0,9.954,1
2083,s210,2,2,3,13,0,3,13.011,1
2084,s210,2,2,3,14,0,3,8.521,1
2085,s210,2,2,3,15,1,0,10.186,1
2086,s210,2,2,4,16,1,0,11.104,1
2087,s210,2,2,4,17,0,3,12.071,1
2088,s210,2,2,4,18,0,3,9.594,1
2089,s210,2,2,4,19,0,3,13.039,1
2090,s210,2,2,4,20,1,0,9.977,1
2091,s210,2,2,5,21,0,3,9.842,1
2092,s210,2,2,5,22,0,3,8.606,1
2093,s210,2,2,5,23,0,3,10.519,1
2094,s210,2,2,5,24,1,0,7.769,1
2095,s210,2,2,5,25,0,3,7.852,1
2096,s210,2,3,1,1,3,3,11.987,1
2097,s210,2,3,1,2,3,3,7.798,1
2098,s210,2,3,1,3,3,3,17.005,1
2099,s210,2,3,1,4,3,3,7.882,1
2100,s210,2,3,1,5,3,3,7.812,1
2101,s211,2,1,1,1,3,3,16.504,1
2102,s211,2,1,1,2,3,3,13.281,1
2103,s211,2,1,1,3,3,3,14.627,1
2104,s211,2,1,1,4,3,3,13.565,1
2105,s211,2,1,1,5,3,3,13.315,1
2106,s211,2,2,1,1,1,1,12.619,1
2107,s211,2,2,1,2,1,0,11.888,1
2108,s211,2,2,1,3,0,3,11.719,1
2109,s211,2,2,1,4,0,3,12.262,1
2110,s211,2,2,1,5,0,3,11.396,1
2111,s211,2,2,2,6,1,0,10.067,1
2112,s211,2,2,2,7,1,0,12.563,1
2113,s211,2,2,2,8,0,3,12.54,1
2114,s211,2,2,2,9,0,3,9.332,1
2115,s211,2,2,2,10,0,3,10.414,1
2116,s211,2,2,3,11,0,3,9.645,1
2117,s211,2,2,3,12,0,3,9.053,1
2118,s211,2,2,3,13,0,3,9.07,1
2119,s211,2,2,3,14,1,0,11.22,1
2120,s211,2,2,3,15,0,3,10.137,1
2121,s211,2,2,4,16,0,3,10.152,1
2122,s211,2,2,4,17,0,3,13.088,1
2123,s211,2,2,4,18,0,3,10.132,1
2124,s211,2,2,4,19,0,3,9.098,1
2125,s211,2,2,4,20,0,3,8.792,1
2126,s211,2,2,5,21,0,3,9.14,1
2127,s211,2,2,5,22,0,3,9.232,1
2128,s211,2,2,5,23,0,3,8.873,1
2129,s211,2,2,5,24,1,0,11.572,1
2130,s211,2,2,5,25,0,3,11.488,1
2131,s211,2,3,1,1,3,3,11.765,1
2132,s211,2,3,1,2,3,3,10.205,1
2133,s211,2,3,1,3,3,3,9.339,1
2134,s211,2,3,1,4,3,3,8.816,1
2135,s211,2,3,1,5,3,3,9.684,1
2136,s212,2,1,1,1,3,3,20.96,1
2137,s212,2,1,1,2,3,3,15.5,1
2138,s212,2,1,1,3,3,3,11.716,1
2139,s212,2,1,1,4,3,3,15.303,1
2140,s212,2,1,1,5,3,3,12.192,1
2141,s212,2,2,1,1,0,3,12.271,1
2142,s212,2,2,1,2,1,0,10.622,1
2143,s212,2,2,1,3,0,3,13.286,1
2144,s212,2,2,1,4,0,3,9.46,1
2145,s212,2,2,1,5,0,3,12.033,1
2146,s212,2,2,2,6,0,3,9.485,1
2147,s212,2,2,2,7,1,1,12.125,1
2148,s212,2,2,2,8,0,3,7.516,1
2149,s212,2,2,2,9,0,3,7.902,1
2150,s212,2,2,2,10,0,3,9.956,1
2151,s212,2,2,3,11,0,3,8.836,1
2152,s212,2,2,3,12,0,3,9.715,1
2153,s212,2,2,3,13,0,3,7.861,1
2154,s212,2,2,3,14,0,3,9.183,1
2155,s212,2,2,3,15,0,3,12.083,1
2156,s212,2,2,4,16,0,3,10.26,1
2157,s212,2,2,4,17,0,3,10.64,1
2158,s212,2,2,4,18,0,3,9.591,1
2159,s212,2,2,4,19,0,3,10.943,1
2160,s212,2,2,4,20,0,3,9.491,1
2161,s212,2,2,5,21,0,3,8.482,1
2162,s212,2,2,5,22,,,,0
2163,s212,2,2,5,23,0,3,9.444,1
2164,s212,2,2,5,24,0,3,7.389,1
2165,s212,2,2,5,25,0,3,6.941,1
2166,s212,2,3,1,1,,,,0
2167,s212,2,3,1,2,3,3,8.992,1
2168,s212,2,3,1,3,3,3,6.462,1
2169,s212,2,3,1,4,3,3,10.838,1
2170,s212,2,3,1,5,3,3,13.521,1
2171,s213,2,1,1,1,3,3,18.02,1
2172,s213,2,1,1,2,3,3,23.286,1
2173,s213,2,1,1,3,3,3,21.448,1
2174,s213,2,1,1,4,3,3,13.789,1
2175,s213,2,1,1,5,3,3,12.698,1
2176,s213,2,2,1,1,1,1,15.449,1
2177,s213,2,2,1,2,1,0,18.644,1
2178,s213,2,2,1,3,1,0,14.654,1
2179,s213,2,2,1,4,0,3,10.718,1
2180,s213,2,2,1,5,0,3,10.678,1
2181,s213,2,2,2,6,0,3,13.894,1
2182,s213,2,2,2,7,0,3,13.016,1
2183,s213,2,2,2,8,0,3,11.319,1
2184,s213,2,2,2,9,0,3,10.129,1
2185,s213,2,2,2,10,0,3,8.844,1
2186,s213,2,2,3,11,0,3,9.372,1
2187,s213,2,2,3,12,0,3,9.324,1
2188,s213,2,2,3,13,0,3,13.703,1
2189,s213,2,2,3,14,1,0,13.176,1
2190,s213,2,2,3,15,0,3,10.25,1
2191,s213,2,2,4,16,0,3,12.047,1
2192,s213,2,2,4,17,0,3,9.788,1
2193,s213,2,2,4,18,0,3,9.645,1
2194,s213,2,2,4,19,0,3,8.394,1
2195,s213,2,2,4,20,1,0,12.228,1
2196,s213,2,2,5,21,0,3,11.798,1
2197,s213,2,2,5,22,0,3,8.974,1
2198,s213,2,2,5,23,0,3,10.977,1
2199,s213,2,2,5,24,0,3,7.822,1
2200,s213,2,2,5,25,0,3,11.098,1
2201,s213,2,3,1,1,3,3,15.424,1
2202,s213,2,3,1,2,3,3,14.231,1
2203,s213,2,3,1,3,3,3,13.361,1
2204,s213,2,3,1,4,3,3,15.457,1
2205,s213,2,3,1,5,3,3,10.052,1
2206,s214,2,1,1,1,3,3,14.002,1
2207,s214,2,1,1,2,,,,0
2208,s214,2,1,1,3,3,3,12.607,1
2209,s214,2,1,1,4,3,3,9.336,1
2210,s214,2,1,1,5,3,3,10.647,1
2211,s214,2,2,1,1,0,3,10.769,1
2212,s214,2,2,1,2,0,3,10.203,1
2213,s214,2,2,1,3,0,3,12.742,1
2214,s214,2,2,1,4,0,3,8.873,1
2215,s214,2,2,1,5,0,3,8.482,1
2216,s214,2,2,2,6,0,3,10.218,1
2217,s214,2,2,2,7,0,3,9.741,1
2218,s214,2,2,2,8,0,3,10.119,1
2219,s214,2,2,2,9,0,3,13.713,1
2220,s214,2,2,2,10,0,3,8.761,1
2221,s214,2,2,3,11,0,3,10.057,1
2222,s214,2,2,3,12,0,3,9.522,1
2223,s214,2,2,3,13,0,3,7.696,1
2224,s214,2,2,3,14,0,3,7.753,1
2225,s214,2,2,3,15,0,3,11.626,1
2226,s214,2,2,4,16,0,3,9.271,1
2227,s214,2,2,4,17,0,3,9.414,1
2228,s214,2,2,4,18,0,3,11.531,1
2229,s214,2,2,4,19,0,3,12.12,1
2230,s214,2,2,4,20,0,3,7.863,1
2231,s214,2,2,5,21,0,3,8.535,1
2232,s214,2,2,5,22,0,3,11.032,1
2233,s214,2,2,5,23,0,3,11.499,1
2234,s214,2,2,5,24,0,3,7.202,1
2235,s214,2,2,5,25,0,3,8.402,1
2236,s214,2,3,1,1,3,3,11.615,1
2237,s214,2,3,1,2,,,,0
2238,s214,2,3,1,3,3,3,10.846,1
2239,s214,2,3,1,4,3,3,9.088,1
2240,s214,2,3,1,5,3,3,7.904,1
2241,s215,2,1,1,1,,,,0
2242,s215,2,1,1,2,,,,0
2243,s215,2,1,1,3,3,3,18.358,1
2244,s215,2,1,1,4,3,3,15.955,1
2245,s215,2,1,1,5,3,3,15.986,1
2246,s215,2,2,1,1,1,0,14.74,1
2247,s215,2,2,1,2,0,3,11.23,1
2248,s215,2,2,1,3,0,3,22.028,1
2249,s215,2,2,1,4,0,3,14.338,1
2250,s215,2,2,1,5,0,3,13.125,1
2251,s215,2,2,2,6,1,1,11.696,1
2252,s215,2,2,2,7,1,0,13.839,1
2253,s215,2,2,2,8,0,3,12.596,1
2254,s215,2,2,2,9,0,3,12.786,1
2255,s215,2,2,2,10,0,3,10.57,1
2256,s215,2,2,3,11,0,3,19.672,1
2257,s215,2,2,3,12,0,3,14.185,1
2258,s215,2,2,3,13,0,3,14.208,1
2259,s215,2,2,3,14,0,3,14.34,1
2260,s215,2,2,3,15,0,3,13.392,1
2261,s215,2,2,4,16,0,3,11.668,1
2262,s215,2,2,4,17,0,3,12.44,1
2263,s215,2,2,4,18,0,3,12.043,1
2264,s215,2,2,4,19,1,0,9.835,1
2265,s215,2,2,4,20,0,3,14.677,1
2266,s215,2,2,5,21,0,3,14.028,1
2267,s215,2,2,5,22,0,3,10.346,1
2268,s215,2,2,5,23,0,3,10.283,1
2269,s215,2,2,5,24,0,3,10.301,1
2270,s215,2,2,5,25,0,3,12.712,1
2271,s215,2,3,1,1,,,,0
2272,s215,2,3,1,2,3,3,12.233,1
2273,s215,2,3,1,3,3,3,13.194,1
2274,s215,2,3,1,4,3,3,11.84,1
2275,s215,2,3,1,5,3,3,10.897,1
2276,s216,2,1,1,1,3,3,8.911,1
2277,s216,2,1,1,2,3,3,9.096,1
2278,s216,2,1,1,3,3,3,9.498,1
2279,s216,2,1,1,4,3,3,8.824,1
2280,s216,2,1,1,5,3,3,10.141,1
2281,s216,2,2,1,1,1,1,12.347,1
2282,s216,2,2,1,2,0,3,7.452,1
2283,s216,2,2,1,3,0,3,9.662,1
2284,s216,2,2,1,4,0,3,8.125,1
2285,s216,2,2,1,5,1,0,7.646,1
2286,s216,2,2,2,6,0,3,7.938,1
2287,s216,2,2,2,7,0,3,7.489,1
2288,s216,2,2,2,8,0,3,7.807,1
2289,s216,2,2,2,9,0,3,8.443,1
2290,s216,2,2,2,10,0,3,7.601,1
2291,s216,2,2,3,11,0,3,7.868,1
2292,s216,2,2,3,12,0,3,9.773,1
2293,s216,2,2,3,13,0,3,8.233,1
2294,s216,2,2,3,14,0,3,8.033,1
2295,s216,2,2,3,15,0,3,7.398,1
2296,s216,2,2,4,16,0,3,7.249,1
2297,s216,2,2,4,17,0,3,9.832,1
2298,s216,2,2,4,18,0,3,8.452,1
2299,s216,2,2,4,19,0,3,7.388,1
2300,s216,2,2,4,20,0,3,7.762,1
2301,s216,2,2,5,21,0,3,7.53,1
2302,s216,2,2,5,22,0,3,8.126,1
2303,s216,2,2,5,23,0,3,11.385,1
2304,s216,2,2,5,24,0,3,11.699,1
2305,s216,2,2,5,25,0,3,7.276,1
2306,s216,2,3,1,1,3,3,8.342,1
2307,s216,2,3,1,2,3,3,9.403,1
2308,s216,2,3,1,3,3,3,7.789,1
2309,s216,2,3,1,4,3,3,9.797,1
2310,s216,2,3,1,5,3,3,8.66,1
2311,s217,2,1,1,1,3,3,13.092,1
2312,s217,2,1,1,2,3,3,13.048,1
2313,s217,2,1,1,3,3,3,12.356,1
2314,s217,2,1,1,4,3,3,12.672,1
2315,s217,2,1,1,5,,,,0
2316,s217,2,2,1,1,0,3,9.99,1
2317,s217,2,2,1,2,0,3,10.121,1
2318,s217,2,2,1,3,0,3,9.352,1
2319,s217,2,2,1,4,0,3,9.581,1
2320,s217,2,2,1,5,0,3,9.045,1
2321,s217,2,2,2,6,0,3,10.041,1
2322,s217,2,2,2,7,0,3,9.162,1
2323,s217,2,2,2,8,0,3,10.364,1
2324,s217,2,2,2,9,0,3,8.891,1
2325,s217,2,2,2,10,0,3,8.285,1
2326,s217,2,2,3,11,0,3,9.765,1
2327,s217,2,2,3,12,0,3,10.46,1
2328,s217,2,2,3,13,0,3,7.541,1
2329,s217,2,2,3,14,0,3,8.06,1
2330,s217,2,2,3,15,0,3,8.067,1
2331,s217,2,2,4,16,0,3,10.321,1
2332,s217,2,2,4,17,0,3,10.389,1
2333,s217,2,2,4,18,0,3,7.877,1
2334,s217,2,2,4,19,0,3,11.248,1
2335,s217,2,2,4,20,0,3,9.913,1
2336,s217,2,2,5,21,0,3,10.932,1
2337,s217,2,2,5,22,0,3,9.772,1
2338,s217,2,2,5,23,0,3,10.911,1
2339,s217,2,2,5,24,0,3,7.337,1
2340,s217,2,2,5,25,0,3,9.901,1
2341,s217,2,3,1,1,,,,0
2342,s217,2,3,1,2,3,3,9.082,1
2343,s217,2,3,1,3,3,3,8.868,1
2344,s217,2,3,1,4,3,3,9.283,1
2345,s217,2,3,1,5,3,3,8.552,1
2346,s218,2,1,1,1,3,3,25.486,1
2347,s218,2,1,1,2,3,3,25.438,1
2348,s218,2,1,1,3,3,3,17.82,1
2349,s218,2,1,1,4,3,3,16.754,1
2350,s218,2,1,1,5,3,3,14.876,1
2351,s218,2,2,1,1,1,1,18.128,1
2352,s218,2,2,1,2,0,3,14.555,1
2353,s218,2,2,1,3,1,0,16.484,1
2354,s218,2,2,1,4,0,3,12.444,1
2355,s218,2,2,1,5,0,3,14.69,1
2356,s218,2,2,2,6,0,3,13.338,1
2357,s218,2,2,2,7,0,3,13.224,1
2358,s218,2,2,2,8,1,1,12.337,1
2359,s218,2,2,2,9,0,3,12.98,1
2360,s218,2,2,2,10,0,3,17.171,1
2361,s218,2,2,3,11,0,3,11.778,1
2362,s218,2,2,3,12,0,3,15.185,1
2363,s218,2,2,3,13,0,3,12.914,1
2364,s218,2,2,3,14,0,3,14.347,1
2365,s218,2,2,3,15,0,3,11.936,1
2366,s218,2,2,4,16,1,0,11.321,1
2367,s218,2,2,4,17,0,3,11.318,1
2368,s218,2,2,4,18,0,3,15.413,1
2369,s218,2,2,4,19,0,3,14.137,1
2370,s218,2,2,4,20,0,3,12.855,1
2371,s218,2,2,5,21,0,3,15.339,1
2372,s218,2,2,5,22,0,3,17.159,1
2373,s218,2,2,5,23,0,3,12.604,1
2374,s218,2,2,5,24,0,3,10.496,1
2375,s218,2,2,5,25,0,3,12.015,1
2376,s218,2,3,1,1,3,3,13.679,1
2377,s218,2,3,1,2,3,3,11.137,1
